#tax_id	GeneID	Symbol	LocusTag	Synonyms	dbXrefs	chromosome	map_location	description	type_of_gene	Symbol_from_nomenclature_authority	Full_name_from_nomenclature_authority	Nomenclature_status	Other_designations	Modification_date	Feature_type
192	36107308	AMK58_RS01260	AMK58_RS01260	AMK58_01260	-	-	-	50S ribosomal protein L20	protein-coding	-	-	-	-	20180309	-
192	36107309	AMK58_RS01265	AMK58_RS01265	AMK58_01265	-	-	-	phenylalanine--tRNA ligase subunit alpha	protein-coding	-	-	-	-	20180309	-
192	36107310	AMK58_RS01270	AMK58_RS01270	AMK58_01270	-	-	-	phenylalanine--tRNA ligase subunit beta	protein-coding	-	-	-	-	20180309	-
192	36107311	AMK58_RS01275	AMK58_RS01275	AMK58_01275	-	-	-	response regulator	protein-coding	-	-	-	-	20180521	-
192	36107312	AMK58_RS01280	AMK58_RS01280	AMK58_01280	-	-	-	DUF3369 domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107313	AMK58_RS01285	AMK58_RS01285	AMK58_01285	-	-	-	SH3 domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107314	AMK58_RS01290	AMK58_RS01290	AMK58_01290	-	-	-	LysR family transcriptional regulator	protein-coding	-	-	-	-	20191025	-
192	36107315	AMK58_RS01295	AMK58_RS01295	AMK58_01295	-	-	-	membrane protein	protein-coding	-	-	-	-	20191025	-
192	36107316	AMK58_RS01300	AMK58_RS01300	AMK58_01300	-	-	-	elongation factor 4	protein-coding	-	-	-	-	20180309	-
192	36107317	AMK58_RS01305	AMK58_RS01305	AMK58_01305	-	-	-	FkbM family methyltransferase	protein-coding	-	-	-	-	20180309	-
192	36107318	AMK58_RS01310	AMK58_RS01310	AMK58_01310	-	-	-	glycogen synthase GlgA	protein-coding	-	-	-	-	20180309	-
192	36107319	AMK58_RS01315	AMK58_RS01315	AMK58_01315	-	-	-	glucose-1-phosphate adenylyltransferase	protein-coding	-	-	-	-	20180309	-
192	36107320	AMK58_RS01320	AMK58_RS01320	AMK58_01320	-	-	-	ammonium transporter	protein-coding	-	-	-	-	20180309	-
192	36107321	AMK58_RS01325	AMK58_RS01325	AMK58_01325	-	-	-	class I SAM-dependent methyltransferase	protein-coding	-	-	-	-	20180309	-
192	36107322	AMK58_RS01330	AMK58_RS01330	AMK58_01330	-	-	-	AraC family transcriptional regulator	protein-coding	-	-	-	-	20191025	-
192	36107323	AMK58_RS01335	AMK58_RS01335	AMK58_01335	-	-	-	L-asparaginase II	protein-coding	-	-	-	-	20191025	-
192	36107324	AMK58_RS01340	AMK58_RS01340	AMK58_01340	-	-	-	TrmH family RNA methyltransferase	protein-coding	-	-	-	-	20191025	-
192	36107325	AMK58_RS01345	AMK58_RS01345	AMK58_01345	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107326	AMK58_RS01350	AMK58_RS01350	AMK58_01350	-	-	-	RNA polymerase sigma factor RpoE	protein-coding	-	-	-	-	20191025	-
192	36107327	AMK58_RS01355	AMK58_RS01355	AMK58_01355	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107328	AMK58_RS01360	AMK58_RS01360	AMK58_01360	-	-	-	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	protein-coding	-	-	-	-	20180309	-
192	36107329	AMK58_RS01365	AMK58_RS01365	AMK58_01365	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107330	AMK58_RS01370	AMK58_RS01370	AMK58_01370	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107331	AMK58_RS01375	AMK58_RS01375	AMK58_01375	-	-	-	argininosuccinate synthase	protein-coding	-	-	-	-	20180309	-
192	36107332	AMK58_RS01380	AMK58_RS01380	AMK58_01380	-	-	-	HAMP domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107333	AMK58_RS01385	AMK58_RS01385	AMK58_01385	-	-	-	VOC family protein	protein-coding	-	-	-	-	20180309	-
192	36107334	AMK58_RS01390	AMK58_RS01390	AMK58_01390	-	-	-	rhodanese-like domain-containing protein	protein-coding	-	-	-	-	20180309	-
192	36107335	AMK58_RS01395	AMK58_RS01395	AMK58_01395	-	-	-	DUF1232 domain-containing protein	protein-coding	-	-	-	-	20180309	-
192	36107336	AMK58_RS01400	AMK58_RS01400	AMK58_01400	-	-	-	EamA/RhaT family transporter	protein-coding	-	-	-	-	20180309	-
192	36107337	AMK58_RS01405	AMK58_RS01405	AMK58_01405	-	-	-	c-type cytochrome biogenesis protein CcmI	protein-coding	-	-	-	-	20191025	-
192	36107338	AMK58_RS01410	AMK58_RS01410	AMK58_01410	-	-	-	cytochrome c-type biogenesis protein CcmH	protein-coding	-	-	-	-	20191025	-
192	36107339	AMK58_RS01415	AMK58_RS01415	AMK58_01415	-	-	-	DsbE family thiol:disulfide interchange protein	protein-coding	-	-	-	-	20180309	-
192	36107340	AMK58_RS01420	AMK58_RS01420	AMK58_01420	-	-	-	heme lyase CcmF/NrfE family subunit	protein-coding	-	-	-	-	20180309	-
192	36107341	AMK58_RS01425	AMK58_RS01425	AMK58_01425	-	-	-	cytochrome c maturation protein CcmE	protein-coding	-	-	-	-	20180309	-
192	36107342	AMK58_RS01430	AMK58_RS01430	AMK58_01430	-	-	-	heme exporter protein CcmD	protein-coding	-	-	-	-	20191025	-
192	36107343	AMK58_RS01435	AMK58_RS01435	AMK58_01435	-	-	-	heme ABC transporter (exporter), permease component	protein-coding	-	-	-	-	20180309	-
192	36107344	AMK58_RS01440	AMK58_RS01440	AMK58_01440	-	-	-	transcriptional regulator GcvA	protein-coding	-	-	-	-	20191025	-
192	36107345	AMK58_RS01445	AMK58_RS01445	AMK58_01445	-	-	-	DUF1127 domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107346	AMK58_RS01450	AMK58_RS01450	AMK58_01450	-	-	-	low molecular weight phosphotyrosine protein phosphatase	protein-coding	-	-	-	-	20180309	-
192	36107347	AMK58_RS01455	AMK58_RS01455	AMK58_01455	-	-	-	NAD-dependent protein deacylase	protein-coding	-	-	-	-	20180309	-
192	36107348	AMK58_RS01460	AMK58_RS01460	AMK58_01460	-	-	-	uracil-DNA glycosylase	protein-coding	-	-	-	-	20180309	-
192	36107349	AMK58_RS01465	AMK58_RS01465	AMK58_01465	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107350	AMK58_RS01470	AMK58_RS01470	AMK58_01470	-	-	-	4a-hydroxytetrahydrobiopterin dehydratase	protein-coding	-	-	-	-	20180309	-
192	36107351	AMK58_RS01475	AMK58_RS01475	AMK58_01475	-	-	-	ModD protein	protein-coding	-	-	-	-	20180309	-
192	36107352	AMK58_RS01480	AMK58_RS01480	AMK58_01480	-	-	-	magnesium transporter	protein-coding	-	-	-	-	20180309	-
192	36107353	AMK58_RS01485	AMK58_RS01485	AMK58_01485	-	-	-	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	protein-coding	-	-	-	-	20191025	-
192	36107354	AMK58_RS01490	AMK58_RS01490	AMK58_01490	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107355	AMK58_RS01495	AMK58_RS01495	AMK58_01495	-	-	-	YggT family protein	protein-coding	-	-	-	-	20191025	-
192	36107356	AMK58_RS01500	AMK58_RS01500	AMK58_01500	-	-	-	tRNA	tRNA	-	-	-	-	20180308	-
192	36107357	AMK58_RS01505	AMK58_RS01505	AMK58_01505	-	-	-	EamA family transporter	protein-coding	-	-	-	-	20180309	-
192	36107358	AMK58_RS01510	AMK58_RS01510	AMK58_01510	-	-	-	ABC transporter permease	protein-coding	-	-	-	-	20180309	-
192	36107359	AMK58_RS01515	AMK58_RS01515	AMK58_01515	-	-	-	ABC transporter permease	protein-coding	-	-	-	-	20180309	-
192	36107360	AMK58_RS01520	AMK58_RS01520	AMK58_01520	-	-	-	amino acid ABC transporter substrate-binding protein	protein-coding	-	-	-	-	20191025	-
192	36107361	AMK58_RS01525	AMK58_RS01525	AMK58_01525	-	-	-	amino acid transporter	protein-coding	-	-	-	-	20191025	-
192	36107362	AMK58_RS01530	AMK58_RS01530	AMK58_01530	-	-	-	putative transporter	protein-coding	-	-	-	-	20180309	-
192	36107363	AMK58_RS01535	AMK58_RS01535	AMK58_01535	-	-	-	putative transporter	protein-coding	-	-	-	-	20180309	-
192	36107364	AMK58_RS01540	AMK58_RS01540	AMK58_01540	-	-	-	heme ABC exporter ATP-binding protein CcmA	protein-coding	-	-	-	-	20180309	-
192	36107365	AMK58_RS01545	AMK58_RS01545	AMK58_01545	-	-	-	heme exporter protein CcmB	protein-coding	-	-	-	-	20180309	-
192	36107366	AMK58_RS01550	AMK58_RS01550	AMK58_01550	-	-	-	thioredoxin TrxA	protein-coding	-	-	-	-	20191025	-
192	36107367	AMK58_RS01555	AMK58_RS01555	AMK58_01555	-	-	-	double-strand break repair helicase AddA	protein-coding	-	-	-	-	20180309	-
192	36107368	AMK58_RS01560	AMK58_RS01560	AMK58_01560	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107369	AMK58_RS01565	AMK58_RS01565	AMK58_01565	-	-	-	double-strand break repair protein AddB	protein-coding	-	-	-	-	20180309	-
192	36107370	AMK58_RS01570	AMK58_RS01570	AMK58_01570	-	-	-	nucleotidyltransferase family protein	protein-coding	-	-	-	-	20180309	-
192	36107371	AMK58_RS01575	AMK58_RS01575	AMK58_01575	-	-	-	aminoglycoside phosphotransferase	protein-coding	-	-	-	-	20191025	-
192	36107372	AMK58_RS01580	AMK58_RS01580	AMK58_01580	-	-	-	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	protein-coding	-	-	-	-	20191025	-
192	36107373	AMK58_RS01585	AMK58_RS01585	AMK58_01585	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107374	AMK58_RS01590	AMK58_RS01590	AMK58_01590	-	-	-	NAD(P)/FAD-dependent oxidoreductase	protein-coding	-	-	-	-	20180309	-
192	36107375	AMK58_RS01595	AMK58_RS01595	AMK58_01595	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107376	AMK58_RS01600	AMK58_RS01600	AMK58_01600	-	-	-	DNA-binding response regulator	protein-coding	-	-	-	-	20191025	-
192	36107377	AMK58_RS01605	AMK58_RS01605	AMK58_01605	-	-	-	sensor histidine kinase	protein-coding	-	-	-	-	20191025	-
192	36107378	AMK58_RS01610	AMK58_RS01610	AMK58_01610	-	-	-	NAD(P)/FAD-dependent oxidoreductase	protein-coding	-	-	-	-	20180309	-
192	36107379	AMK58_RS01615	AMK58_RS01615	AMK58_01615	-	-	-	sensor histidine kinase	protein-coding	-	-	-	-	20191025	-
192	36107380	AMK58_RS01620	AMK58_RS01620	AMK58_01620	-	-	-	PAS domain S-box protein	protein-coding	-	-	-	-	20191025	-
192	36107381	AMK58_RS01625	AMK58_RS01625	AMK58_01625	-	-	-	amino acid ABC transporter substrate-binding protein	protein-coding	-	-	-	-	20180309	-
192	36107382	AMK58_RS01630	AMK58_RS01630	AMK58_01630	-	-	-	tryptophan synthase subunit beta	protein-coding	-	-	-	-	20180309	-
192	36107383	AMK58_RS01635	AMK58_RS01635	AMK58_01635	-	-	-	tryptophan synthase subunit alpha	protein-coding	-	-	-	-	20180309	-
192	36107384	AMK58_RS01640	AMK58_RS01640	AMK58_01640	-	-	-	acetyl-CoA carboxylase carboxyltransferase subunit beta	protein-coding	-	-	-	-	20180309	-
192	36107385	AMK58_RS01645	AMK58_RS01645	AMK58_01645	-	-	-	bifunctional folylpolyglutamate synthase/dihydrofolate synthase	protein-coding	-	-	-	-	20180309	-
192	36107386	AMK58_RS29330	AMK58_RS29330	-	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180308	-
192	36107387	AMK58_RS29335	AMK58_RS29335	-	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180308	-
192	36107388	AMK58_RS01655	AMK58_RS01655	AMK58_01655	-	-	-	tRNA	tRNA	-	-	-	-	20180308	-
192	36107389	AMK58_RS01660	AMK58_RS01660	AMK58_01660	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107390	AMK58_RS29340	AMK58_RS29340	-	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107391	AMK58_RS01665	AMK58_RS01665	AMK58_01665	-	-	-	oxidoreductase	protein-coding	-	-	-	-	20191025	-
192	36107392	AMK58_RS01670	AMK58_RS01670	AMK58_01670	-	-	-	sensor histidine kinase	protein-coding	-	-	-	-	20191025	-
192	36107393	AMK58_RS01675	AMK58_RS01675	AMK58_01675	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107394	AMK58_RS01680	AMK58_RS01680	AMK58_01680	-	-	-	EamA/RhaT family transporter	protein-coding	-	-	-	-	20180309	-
192	36107395	AMK58_RS01685	AMK58_RS01685	AMK58_01685	-	-	-	Cys-tRNA(Pro) deacylase	protein-coding	-	-	-	-	20180309	-
192	36107396	AMK58_RS01690	AMK58_RS01690	AMK58_01690	-	-	-	DNA-binding response regulator	protein-coding	-	-	-	-	20191025	-
192	36107397	AMK58_RS01695	AMK58_RS01695	AMK58_01695	-	-	-	GTP cyclohydrolase I FolE	protein-coding	-	-	-	-	20180309	-
192	36107398	AMK58_RS01700	AMK58_RS01700	AMK58_01700	-	-	-	Co2+/Mg2+ efflux protein ApaG	protein-coding	-	-	-	-	20180309	-
192	36107399	AMK58_RS01705	AMK58_RS01705	AMK58_01705	-	-	-	N-acetyltransferase	protein-coding	-	-	-	-	20180309	-
192	36107400	AMK58_RS01710	AMK58_RS01710	AMK58_01710	-	-	-	tRNA	tRNA	-	-	-	-	20180308	-
192	36107401	AMK58_RS29345	AMK58_RS29345	-	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107402	AMK58_RS01715	AMK58_RS01715	AMK58_01715	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107403	AMK58_RS01720	AMK58_RS01720	AMK58_01720	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107404	AMK58_RS01725	AMK58_RS01725	AMK58_01725	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107405	AMK58_RS01730	AMK58_RS01730	AMK58_01730	-	-	-	RecQ family ATP-dependent DNA helicase	protein-coding	-	-	-	-	20191025	-
192	36107406	AMK58_RS01735	AMK58_RS01735	AMK58_01735	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107407	AMK58_RS01740	AMK58_RS01740	AMK58_01740	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180308	-
192	36107408	AMK58_RS01745	AMK58_RS01745	AMK58_01745	-	-	-	DNA-binding protein	protein-coding	-	-	-	-	20180309	-
192	36107409	AMK58_RS01750	AMK58_RS01750	AMK58_01750	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107410	AMK58_RS01755	AMK58_RS01755	AMK58_01755	-	-	-	inovirus Gp2 family protein	protein-coding	-	-	-	-	20191025	-
192	36107411	AMK58_RS01760	AMK58_RS01760	AMK58_01760	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107412	AMK58_RS01765	AMK58_RS01765	AMK58_01765	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107413	AMK58_RS01770	AMK58_RS01770	AMK58_01770	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107414	AMK58_RS01775	AMK58_RS01775	AMK58_01775	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107415	AMK58_RS01780	AMK58_RS01780	AMK58_01780	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180308	-
192	36107416	AMK58_RS01785	AMK58_RS01785	AMK58_01785	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107417	AMK58_RS01790	AMK58_RS01790	AMK58_01790	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107418	AMK58_RS01795	AMK58_RS01795	AMK58_01795	-	-	-	Hsp70 family protein	protein-coding	-	-	-	-	20180309	-
192	36107419	AMK58_RS01800	AMK58_RS01800	AMK58_01800	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107420	AMK58_RS01805	AMK58_RS01805	AMK58_01805	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107421	AMK58_RS01810	AMK58_RS01810	AMK58_01810	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107422	AMK58_RS01815	AMK58_RS01815	AMK58_01815	-	-	-	serine/threonine protein kinase	protein-coding	-	-	-	-	20191025	-
192	36107423	AMK58_RS01820	AMK58_RS01820	AMK58_01820	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180308	-
192	36107424	AMK58_RS01825	AMK58_RS01825	AMK58_01825	-	-	-	ATP-binding protein	protein-coding	-	-	-	-	20180309	-
192	36107425	AMK58_RS01830	AMK58_RS01830	AMK58_01830	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107426	AMK58_RS01835	AMK58_RS01835	AMK58_01835	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107427	AMK58_RS01840	AMK58_RS01840	AMK58_01840	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107428	AMK58_RS01845	AMK58_RS01845	AMK58_01845	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107429	AMK58_RS01850	AMK58_RS01850	AMK58_01850	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107430	AMK58_RS01855	AMK58_RS01855	-	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107431	AMK58_RS01860	AMK58_RS01860	AMK58_01860	-	-	-	restriction endonuclease subunit M	protein-coding	-	-	-	-	20180309	-
192	36107432	AMK58_RS01865	AMK58_RS01865	AMK58_01865	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107433	AMK58_RS01870	AMK58_RS01870	AMK58_01870	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107434	AMK58_RS01875	AMK58_RS01875	AMK58_01875	-	-	-	DUF1837 domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107435	AMK58_RS01880	AMK58_RS01880	AMK58_01880	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107436	AMK58_RS01885	AMK58_RS01885	AMK58_01885	-	-	-	site-specific integrase	protein-coding	-	-	-	-	20191025	-
192	36107437	AMK58_RS01890	AMK58_RS01890	AMK58_01890	-	-	-	osmotically-inducible lipoprotein B	protein-coding	-	-	-	-	20180309	-
192	36107438	AMK58_RS01895	AMK58_RS01895	AMK58_01895	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107439	AMK58_RS01900	AMK58_RS01900	AMK58_01900	-	-	-	ABC transporter ATP-binding protein	protein-coding	-	-	-	-	20180309	-
192	36107440	AMK58_RS01905	AMK58_RS01905	AMK58_01905	-	-	-	ABC transporter permease	protein-coding	-	-	-	-	20180309	-
192	36107441	AMK58_RS01910	AMK58_RS01910	AMK58_01910	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20181110	-
192	36107442	AMK58_RS01915	AMK58_RS01915	AMK58_01915	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180308	-
192	36107443	AMK58_RS01920	AMK58_RS01920	AMK58_01920	-	-	-	PAS domain S-box protein	protein-coding	-	-	-	-	20191025	-
192	36107444	AMK58_RS01925	AMK58_RS01925	AMK58_01925	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107445	AMK58_RS01930	AMK58_RS01930	AMK58_01930	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107446	AMK58_RS01935	AMK58_RS01935	AMK58_01935	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107447	AMK58_RS01940	AMK58_RS01940	AMK58_01940	-	-	-	glutamine amidotransferase	protein-coding	-	-	-	-	20180309	-
192	36107448	AMK58_RS29350	AMK58_RS29350	-	-	-	-	sensor histidine kinase	protein-coding	-	-	-	-	20180309	-
192	36107449	AMK58_RS01950	AMK58_RS01950	AMK58_01950	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107450	AMK58_RS01955	AMK58_RS01955	AMK58_01955	-	-	-	phospholipase	protein-coding	-	-	-	-	20180309	-
192	36107451	AMK58_RS01960	AMK58_RS01960	AMK58_01960	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107452	AMK58_RS01965	AMK58_RS01965	AMK58_01965	-	-	-	DUF4398 domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107453	AMK58_RS01970	AMK58_RS01970	AMK58_01970	-	-	-	DUF4398 domain-containing protein	protein-coding	-	-	-	-	20180309	-
192	36107454	AMK58_RS01975	AMK58_RS01975	AMK58_01975	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107455	AMK58_RS01980	AMK58_RS01980	AMK58_01980	-	-	-	membrane protein	protein-coding	-	-	-	-	20180309	-
192	36107456	AMK58_RS01985	AMK58_RS01985	AMK58_01985	-	-	-	DUF2934 domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107457	AMK58_RS01990	AMK58_RS01990	AMK58_01990	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107458	AMK58_RS01995	AMK58_RS01995	AMK58_01995	-	-	-	PDZ domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107459	AMK58_RS02000	AMK58_RS02000	AMK58_02000	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107460	AMK58_RS02005	AMK58_RS02005	AMK58_02005	-	-	-	pentapeptide repeat-containing protein	protein-coding	-	-	-	-	20180309	-
192	36107461	AMK58_RS02010	AMK58_RS02010	AMK58_02010	-	-	-	heme biosynthesis protein HemY	protein-coding	-	-	-	-	20191025	-
192	36107462	AMK58_RS02015	AMK58_RS02015	AMK58_02015	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107463	AMK58_RS02020	AMK58_RS02020	AMK58_02020	-	-	-	uroporphyrinogen-III synthase	protein-coding	-	-	-	-	20180309	-
192	36107464	AMK58_RS02025	AMK58_RS02025	AMK58_02025	-	-	-	hydroxymethylbilane synthase	protein-coding	-	-	-	-	20180309	-
192	36107465	AMK58_RS02030	AMK58_RS02030	AMK58_02030	-	-	-	class I SAM-dependent methyltransferase	protein-coding	-	-	-	-	20191025	-
192	36107466	AMK58_RS02035	AMK58_RS02035	AMK58_02035	-	-	-	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	protein-coding	-	-	-	-	20180309	-
192	36107467	AMK58_RS02040	AMK58_RS02040	AMK58_02040	-	-	-	N-acetyltransferase	protein-coding	-	-	-	-	20191025	-
192	36107468	AMK58_RS02045	AMK58_RS02045	AMK58_02045	-	-	-	NAD(P)-dependent glycerol-3-phosphate dehydrogenase	protein-coding	-	-	-	-	20180309	-
192	36107469	AMK58_RS02050	AMK58_RS02050	AMK58_02050	-	-	-	YciI family protein	protein-coding	-	-	-	-	20180309	-
192	36107470	AMK58_RS02055	AMK58_RS02055	AMK58_02055	-	-	-	EVE domain-containing protein	protein-coding	-	-	-	-	20180309	-
192	36107471	AMK58_RS02060	AMK58_RS02060	AMK58_02060	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107472	AMK58_RS02065	AMK58_RS02065	AMK58_02065	-	-	-	acetate--CoA ligase	protein-coding	-	-	-	-	20180309	-
192	36107473	AMK58_RS29355	AMK58_RS29355	-	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180308	-
192	36107474	AMK58_RS02075	AMK58_RS02075	AMK58_02075	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107475	AMK58_RS02080	AMK58_RS02080	AMK58_02080	-	-	-	DUF1674 domain-containing protein	protein-coding	-	-	-	-	20180309	-
192	36107476	AMK58_RS02085	AMK58_RS02085	AMK58_02085	-	-	-	zinc metalloprotease HtpX	protein-coding	-	-	-	-	20180309	-
192	36107477	AMK58_RS02090	AMK58_RS02090	AMK58_02090	-	-	-	exopolyphosphatase	protein-coding	-	-	-	-	20191025	-
192	36107478	AMK58_RS02095	AMK58_RS02095	AMK58_02095	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180308	-
192	36107479	AMK58_RS02100	AMK58_RS02100	AMK58_02100	-	-	-	methyltransferase domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107480	AMK58_RS02105	AMK58_RS02105	AMK58_02105	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180521	-
192	36107481	AMK58_RS02110	AMK58_RS02110	AMK58_02110	-	-	-	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase PurH	protein-coding	-	-	-	-	20180309	-
192	36107482	AMK58_RS02115	AMK58_RS02115	AMK58_02115	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107483	AMK58_RS02120	AMK58_RS02120	AMK58_02120	-	-	-	MFS transporter	protein-coding	-	-	-	-	20180521	-
192	36107484	AMK58_RS02125	AMK58_RS02125	AMK58_02125	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107485	AMK58_RS02130	AMK58_RS02130	AMK58_02130	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107486	AMK58_RS02135	AMK58_RS02135	AMK58_02135	-	-	-	tetratricopeptide repeat protein	protein-coding	-	-	-	-	20191025	-
192	36107487	AMK58_RS02140	AMK58_RS02140	AMK58_02140	-	-	-	NAD-glutamate dehydrogenase	protein-coding	-	-	-	-	20191025	-
192	36107488	AMK58_RS02145	AMK58_RS02145	AMK58_02145	-	-	-	DUF3369 domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107489	AMK58_RS02150	AMK58_RS02150	AMK58_02150	-	-	-	tripartite tricarboxylate transporter substrate binding protein	protein-coding	-	-	-	-	20180309	-
192	36107490	AMK58_RS02155	AMK58_RS02155	AMK58_02155	-	-	-	methyl-accepting chemotaxis protein	protein-coding	-	-	-	-	20191025	-
192	36107491	AMK58_RS02160	AMK58_RS02160	AMK58_02160	-	-	-	tripartite tricarboxylate transporter substrate binding protein	protein-coding	-	-	-	-	20180309	-
192	36107492	AMK58_RS02165	AMK58_RS02165	AMK58_02165	-	-	-	AEC family transporter	protein-coding	-	-	-	-	20180309	-
192	36107493	AMK58_RS02170	AMK58_RS02170	AMK58_02170	-	-	-	dimethylmenaquinone methyltransferase	protein-coding	-	-	-	-	20191025	-
192	36107494	AMK58_RS02175	AMK58_RS02175	AMK58_02175	-	-	-	tRNA	tRNA	-	-	-	-	20180308	-
192	36107495	AMK58_RS02180	AMK58_RS02180	AMK58_02180	-	-	-	prolyl-tRNA synthetase associated domain-containing protein	protein-coding	-	-	-	-	20180309	-
192	36107496	AMK58_RS02185	AMK58_RS02185	AMK58_02185	-	-	-	co-chaperone YbbN	protein-coding	-	-	-	-	20180309	-
192	36107497	AMK58_RS02190	AMK58_RS02190	AMK58_02190	-	-	-	peptidase S16	protein-coding	-	-	-	-	20191025	-
192	36107498	AMK58_RS02195	AMK58_RS02195	AMK58_02195	-	-	-	Trm112 family protein	protein-coding	-	-	-	-	20180309	-
192	36107499	AMK58_RS02200	AMK58_RS02200	AMK58_02200	-	-	-	DUF971 domain-containing protein	protein-coding	-	-	-	-	20180309	-
